x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.4,2002-06-04 00:00:00,ON,2002,6,4,11.6,,9.1,,14.1,,4.8,,,M,,M,,,,M,,M,0,,6.4,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.5,2002-06-05 00:00:00,ON,2002,6,5,17.4,,11.3,,23.5,,3.4,,,M,,M,,,,M,,M,0,,0.6,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.6,2002-06-06 00:00:00,ON,2002,6,6,15.3,,12.8,,17.8,,0,,,M,,M,,,,M,,M,0,,2.7,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.7,2002-06-07 00:00:00,ON,2002,6,7,16.2,,11,,21.4,,0,,,M,,M,,,,M,,M,0,,1.8,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.8,2002-06-08 00:00:00,ON,2002,6,8,18.3,,11.7,,24.9,,0,,,M,,M,,,,M,,M,0.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.9,2002-06-09 00:00:00,ON,2002,6,9,23.2,,17.9,,28.4,,0,,,M,,M,,,,M,,M,5.2,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.10,2002-06-10 00:00:00,ON,2002,6,10,19.4,,16.3,,22.4,,0,,,M,,M,,,,M,,M,1.4,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.11,2002-06-11 00:00:00,ON,2002,6,11,23.4,,15.6,,31.2,,2.2,,,M,,M,,,,M,,M,5.4,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.12,2002-06-12 00:00:00,ON,2002,6,12,18.6,,14.7,,22.4,,0.4,,,M,,M,,,,M,,M,0.6,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.13,2002-06-13 00:00:00,ON,2002,6,13,19.2,,15,,23.3,,0.2,,,M,,M,,,,M,,M,1.2,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.14,2002-06-14 00:00:00,ON,2002,6,14,16.9,,14.1,,19.6,,3.8,,,M,,M,,,,M,,M,0,,1.1,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.15,2002-06-15 00:00:00,ON,2002,6,15,17.1,,14.4,,19.8,,8.8,,,M,,M,,,,M,,M,0,,0.9,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.16,2002-06-16 00:00:00,ON,2002,6,16,16.3,,13.5,,19.1,,3.2,,,M,,M,,,,M,,M,0,,1.7,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.17,2002-06-17 00:00:00,ON,2002,6,17,16.3,,12.6,,19.9,,0.2,,,M,,M,,,,M,,M,0,,1.7,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.18,2002-06-18 00:00:00,ON,2002,6,18,17.4,,11.4,,23.3,,0,,,M,,M,,,,M,,M,0,,0.6,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.19,2002-06-19 00:00:00,ON,2002,6,19,19,,14,,24,,0,,,M,,M,,,,M,,M,1,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.20,2002-06-20 00:00:00,ON,2002,6,20,22.1,,15.5,,28.6,,0,,,M,,M,,,,M,,M,4.1,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.21,2002-06-21 00:00:00,ON,2002,6,21,24.2,,18.5,,29.9,,14.6,,,M,,M,,,,M,,M,6.2,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.22,2002-06-22 00:00:00,ON,2002,6,22,23.3,,19,,27.6,,0,,,M,,M,,,,M,,M,5.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.23,2002-06-23 00:00:00,ON,2002,6,23,26,,18.4,,33.5,,0,,,M,,M,,,,M,,M,8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.24,2002-06-24 00:00:00,ON,2002,6,24,20.5,,16.9,,24,,0,,,M,,M,,,,M,,M,2.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.25,2002-06-25 00:00:00,ON,2002,6,25,23,,16.6,,29.3,,0,,,M,,M,,,,M,,M,5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.26,2002-06-26 00:00:00,ON,2002,6,26,26,,21.3,,30.6,,3,,,M,,M,,,,M,,M,8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.27,2002-06-27 00:00:00,ON,2002,6,27,23.7,,19.7,,27.7,,3.4,,,M,,M,,,,M,,M,5.7,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.28,2002-06-28 00:00:00,ON,2002,6,28,23.3,,18.2,,28.3,,0,,,M,,M,,,,M,,M,5.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.29,2002-06-29 00:00:00,ON,2002,6,29,23.7,,18,,29.3,,0,,,M,,M,,,,M,,M,5.7,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.6.30,2002-06-30 00:00:00,ON,2002,6,30,25.8,,20.2,,31.4,,0,,,M,,M,,,,M,,M,7.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.1,2002-07-01 00:00:00,ON,2002,7,1,27.5,,21.6,,33.3,,0,,,M,,M,,,,M,,M,9.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.2,2002-07-02 00:00:00,ON,2002,7,2,30,,24.8,,35.1,,0,,,M,,M,,,,M,,M,12,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.3,2002-07-03 00:00:00,ON,2002,7,3,29.9,,25.2,,34.5,,0,,,M,,M,,,,M,,M,11.9,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.4,2002-07-04 00:00:00,ON,2002,7,4,25.9,,19.5,,32.3,,0,,,M,,M,,,,M,,M,7.9,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.5,2002-07-05 00:00:00,ON,2002,7,5,20.8,,15.9,,25.7,,0,,,M,,M,,,,M,,M,2.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.6,2002-07-06 00:00:00,ON,2002,7,6,22.5,,17.4,,27.6,,0,,,M,,M,,,,M,,M,4.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.7,2002-07-07 00:00:00,ON,2002,7,7,22.8,,16,,29.5,,0,,,M,,M,,,,M,,M,4.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.8,2002-07-08 00:00:00,ON,2002,7,8,26.3,,20.6,,32,,0,,,M,,M,,,,M,,M,8.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.9,2002-07-09 00:00:00,ON,2002,7,9,24.7,,20.2,,29.2,,4.4,,,M,,M,,,,M,,M,6.7,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.10,2002-07-10 00:00:00,ON,2002,7,10,19.9,,15.8,,24,,0,,,M,,M,,,,M,,M,1.9,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.11,2002-07-11 00:00:00,ON,2002,7,11,19.5,,13.8,,25.1,,0,,,M,,M,,,,M,,M,1.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.12,2002-07-12 00:00:00,ON,2002,7,12,21.3,,14.3,,28.2,,0,,,M,,M,,,,M,,M,3.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.13,2002-07-13 00:00:00,ON,2002,7,13,22.3,,15.1,,29.4,,0,,,M,,M,,,,M,,M,4.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.14,2002-07-14 00:00:00,ON,2002,7,14,25,,17.9,,32,,0,,,M,,M,,,,M,,M,7,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.15,2002-07-15 00:00:00,ON,2002,7,15,26.5,,22,,31,,0,,,M,,M,,,,M,,M,8.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.16,2002-07-16 00:00:00,ON,2002,7,16,25.3,,19.4,,31.1,,0,,,M,,M,,,,M,,M,7.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.17,2002-07-17 00:00:00,ON,2002,7,17,29,,23.7,,34.2,,0,,,M,,M,,,,M,,M,11,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.18,2002-07-18 00:00:00,ON,2002,7,18,24,,20.6,,27.4,,26.8,,,M,,M,,,,M,,M,6,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.19,2002-07-19 00:00:00,ON,2002,7,19,23.7,,19.8,,27.6,,0,,,M,,M,,,,M,,M,5.7,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.20,2002-07-20 00:00:00,ON,2002,7,20,23.5,,19.1,,27.9,,0,,,M,,M,,,,M,,M,5.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.21,2002-07-21 00:00:00,ON,2002,7,21,24.5,,19.3,,29.7,,19.2,,,M,,M,,,,M,,M,6.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.22,2002-07-22 00:00:00,ON,2002,7,22,27.7,,22.8,,32.6,,15.6,,,M,,M,,,,M,,M,9.7,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.23,2002-07-23 00:00:00,ON,2002,7,23,21,,17.3,,24.6,,3.6,,,M,,M,,,,M,,M,3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.24,2002-07-24 00:00:00,ON,2002,7,24,19.5,,15.9,,23.1,,0,,,M,,M,,,,M,,M,1.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.25,2002-07-25 00:00:00,ON,2002,7,25,19.6,,15.9,,23.2,,0,,,M,,M,,,,M,,M,1.6,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.26,2002-07-26 00:00:00,ON,2002,7,26,23.1,,19.8,,26.4,,5.2,,,M,,M,,,,M,,M,5.1,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.27,2002-07-27 00:00:00,ON,2002,7,27,23.9,,18.8,,28.9,,0.2,,,M,,M,,,,M,,M,5.9,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.28,2002-07-28 00:00:00,ON,2002,7,28,26.9,,21.3,,32.4,,8.4,,,M,,M,,,,M,,M,8.9,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.29,2002-07-29 00:00:00,ON,2002,7,29,26.3,,21.4,,31.2,,1.8,,,M,,M,,,,M,,M,8.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.30,2002-07-30 00:00:00,ON,2002,7,30,26.7,,21.7,,31.6,,0,,,M,,M,,,,M,,M,8.7,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.7.31,2002-07-31 00:00:00,ON,2002,7,31,26.6,,22.1,,31.1,,0,,,M,,M,,,,M,,M,8.6,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.1,2002-08-01 00:00:00,ON,2002,8,1,29,,23.5,,34.5,,0,,,M,,M,,,,M,,M,11,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.2,2002-08-02 00:00:00,ON,2002,8,2,25.7,,20.7,,30.7,,0,,,M,,M,,,,M,,M,7.7,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.3,2002-08-03 00:00:00,ON,2002,8,3,23.3,,18.2,,28.4,,0,,,M,,M,,,,M,,M,5.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.4,2002-08-04 00:00:00,ON,2002,8,4,24.1,,19.2,,29,,0,,,M,,M,,,,M,,M,6.1,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.5,2002-08-05 00:00:00,ON,2002,8,5,23.3,,17.7,,28.8,,0,,,M,,M,,,,M,,M,5.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.6,2002-08-06 00:00:00,ON,2002,8,6,18.3,,14,,22.6,,0,,,M,,M,,,,M,,M,0.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.7,2002-08-07 00:00:00,ON,2002,8,7,19.5,,13.9,,25.1,,0,,,M,,M,,,,M,,M,1.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.8,2002-08-08 00:00:00,ON,2002,8,8,20.4,,15,,25.7,,0,,,M,,M,,,,M,,M,2.4,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.9,2002-08-09 00:00:00,ON,2002,8,9,22,,16.1,,27.9,,0,,,M,,M,,,,M,,M,4,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.10,2002-08-10 00:00:00,ON,2002,8,10,23.2,,16.1,,30.3,,0,,,M,,M,,,,M,,M,5.2,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.11,2002-08-11 00:00:00,ON,2002,8,11,25.8,,19.2,,32.4,,0,,,M,,M,,,,M,,M,7.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.12,2002-08-12 00:00:00,ON,2002,8,12,27.9,,22.2,,33.5,,0,,,M,,M,,,,M,,M,9.9,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.13,2002-08-13 00:00:00,ON,2002,8,13,27.8,,22.6,,32.9,,0,,,M,,M,,,,M,,M,9.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.14,2002-08-14 00:00:00,ON,2002,8,14,26.2,,22.4,,29.9,,1.4,,,M,,M,,,,M,,M,8.2,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.15,2002-08-15 00:00:00,ON,2002,8,15,25.9,,21.9,,29.8,,0,,,M,,M,,,,M,,M,7.9,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.16,2002-08-16 00:00:00,ON,2002,8,16,25.9,,21.1,,30.6,,0.8,,,M,,M,,,,M,,M,7.9,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.17,2002-08-17 00:00:00,ON,2002,8,17,25.3,,20.1,,30.5,,4.2,,,M,,M,,,,M,,M,7.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.18,2002-08-18 00:00:00,ON,2002,8,18,22.9,,17.7,,28.1,,0,,,M,,M,,,,M,,M,4.9,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.19,2002-08-19 00:00:00,ON,2002,8,19,18.4,,15.9,,20.9,,1,,,M,,M,,,,M,,M,0.4,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.20,2002-08-20 00:00:00,ON,2002,8,20,20.8,,15.7,,25.9,,0.2,,,M,,M,,,,M,,M,2.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.21,2002-08-21 00:00:00,ON,2002,8,21,21.4,,16.3,,26.4,,0,,,M,,M,,,,M,,M,3.4,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.22,2002-08-22 00:00:00,ON,2002,8,22,22.2,,18.7,,25.6,,7.4,,,M,,M,,,,M,,M,4.2,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.23,2002-08-23 00:00:00,ON,2002,8,23,19.5,,16.4,,22.6,,0.2,,,M,,M,,,,M,,M,1.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.24,2002-08-24 00:00:00,ON,2002,8,24,21.6,,17.7,,25.4,,0,,,M,,M,,,,M,,M,3.6,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.25,2002-08-25 00:00:00,ON,2002,8,25,22.2,,17.4,,27,,0,,,M,,M,,,,M,,M,4.2,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.26,2002-08-26 00:00:00,ON,2002,8,26,21.9,,15.6,,28.2,,0,,,M,,M,,,,M,,M,3.9,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.27,2002-08-27 00:00:00,ON,2002,8,27,20,,17,,23,,0,,,M,,M,,,,M,,M,2,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.28,2002-08-28 00:00:00,ON,2002,8,28,18.5,,13.8,,23.1,,0,,,M,,M,,,,M,,M,0.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.29,2002-08-29 00:00:00,ON,2002,8,29,20.2,,16.4,,23.9,,0,,,M,,M,,,,M,,M,2.2,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.30,2002-08-30 00:00:00,ON,2002,8,30,21.3,,14.8,,27.7,,0,,,M,,M,,,,M,,M,3.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.8.31,2002-08-31 00:00:00,ON,2002,8,31,23.3,,18.5,,28.1,,0,,,M,,M,,,,M,,M,5.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.1,2002-09-01 00:00:00,ON,2002,9,1,22.6,,19.5,,25.7,,0,,,M,,M,,,,M,,M,4.6,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.2,2002-09-02 00:00:00,ON,2002,9,2,22.7,,19.4,,25.9,,0,,,M,,M,,,,M,,M,4.7,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.3,2002-09-03 00:00:00,ON,2002,9,3,25.5,,19.6,,31.4,,0,,,M,,M,,,,M,,M,7.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.4,2002-09-04 00:00:00,ON,2002,9,4,22.1,,17.3,,26.9,,0,,,M,,M,,,,M,,M,4.1,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.5,2002-09-05 00:00:00,ON,2002,9,5,21.2,,16.5,,25.8,,0,,,M,,M,,,,M,,M,3.2,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.6,2002-09-06 00:00:00,ON,2002,9,6,21.5,,16.1,,26.9,,0,,,M,,M,,,,M,,M,3.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.7,2002-09-07 00:00:00,ON,2002,9,7,24,,17.5,,30.4,,0,,,M,,M,,,,M,,M,6,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.8,2002-09-08 00:00:00,ON,2002,9,8,25.5,,18.3,,32.6,,0,,,M,,M,,,,M,,M,7.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.9,2002-09-09 00:00:00,ON,2002,9,9,26.8,,20.1,,33.5,,0,,,M,,M,,,,M,,M,8.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.10,2002-09-10 00:00:00,ON,2002,9,10,25.9,,17.7,,34.1,,0,,,M,,M,,,,M,,M,7.9,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.11,2002-09-11 00:00:00,ON,2002,9,11,17.6,,13.6,,21.5,,0,,,M,,M,,,,M,,M,0,,0.4,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.12,2002-09-12 00:00:00,ON,2002,9,12,18.3,,11,,25.6,,0,,,M,,M,,,,M,,M,0.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.13,2002-09-13 00:00:00,ON,2002,9,13,22.6,,15.7,,29.4,,0,,,M,,M,,,,M,,M,4.6,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.14,2002-09-14 00:00:00,ON,2002,9,14,23.2,,18.6,,27.8,,9.4,,,M,,M,,,,M,,M,5.2,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.15,2002-09-15 00:00:00,ON,2002,9,15,,M,18.8,E,,M,,M,,M,,M,,,,M,,M,,M,,M,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.16,2002-09-16 00:00:00,ON,2002,9,16,18.9,,13.9,,23.8,,0.2,,,M,,M,,,,M,,M,0.9,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.17,2002-09-17 00:00:00,ON,2002,9,17,19.3,,12.5,,26.1,,0,,,M,,M,,,,M,,M,1.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.18,2002-09-18 00:00:00,ON,2002,9,18,19.8,,16.1,,23.4,,0,,,M,,M,,,,M,,M,1.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.19,2002-09-19 00:00:00,ON,2002,9,19,24.3,,19,,29.5,,0,,,M,,M,,,,M,,M,6.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.20,2002-09-20 00:00:00,ON,2002,9,20,25.2,,21.4,,29,,3.4,,,M,,M,,,,M,,M,7.2,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.21,2002-09-21 00:00:00,ON,2002,9,21,21.2,,17.8,,24.6,,0.8,,,M,,M,,,,M,,M,3.2,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.22,2002-09-22 00:00:00,ON,2002,9,22,18.8,,11.9,,25.6,,5.6,,,M,,M,,,,M,,M,0.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.23,2002-09-23 00:00:00,ON,2002,9,23,15.7,,10.8,,20.5,,0,,,M,,M,,,,M,,M,0,,2.3,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.24,2002-09-24 00:00:00,ON,2002,9,24,16.4,,10.9,,21.9,,0,,,M,,M,,,,M,,M,0,,1.6,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.25,2002-09-25 00:00:00,ON,2002,9,25,14.4,,9.6,,19.1,,0,,,M,,M,,,,M,,M,0,,3.6,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.26,2002-09-26 00:00:00,ON,2002,9,26,18,,12.9,,23,,0,,,M,,M,,,,M,,M,0,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.27,2002-09-27 00:00:00,ON,2002,9,27,15.8,,14.4,,17.2,,33.6,,,M,,M,,,,M,,M,0,,2.2,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.28,2002-09-28 00:00:00,ON,2002,9,28,16,,12.3,,19.6,,0,,,M,,M,,,,M,,M,0,,2,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.29,2002-09-29 00:00:00,ON,2002,9,29,16.8,,13.1,,20.4,,0,,,M,,M,,,,M,,M,0,,1.2,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.9.30,2002-09-30 00:00:00,ON,2002,9,30,21.1,,16.3,,25.8,,,M,,M,,M,,,,M,,M,3.1,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.10.1,2002-10-01 00:00:00,ON,2002,10,1,24,,18.6,,29.3,,,M,,M,,M,,,,M,,M,6,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.10.2,2002-10-02 00:00:00,ON,2002,10,2,20.7,,16.1,,25.3,,,M,,M,,M,,,,M,,M,2.7,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.10.3,2002-10-03 00:00:00,ON,2002,10,3,15,,13.7,,16.2,,,M,,M,,M,,,,M,,M,0,,3,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.10.4,2002-10-04 00:00:00,ON,2002,10,4,19.6,,14.6,,24.6,,4,,,M,,M,,,,M,,M,1.6,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.10.5,2002-10-05 00:00:00,ON,2002,10,5,14.7,,10.5,,18.8,,0,,,M,,M,,,,M,,M,0,,3.3,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.10.6,2002-10-06 00:00:00,ON,2002,10,6,13.8,,9.1,,18.4,,0,,,M,,M,,,,M,,M,0,,4.2,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.10.7,2002-10-07 00:00:00,ON,2002,10,7,12.9,,6.3,,19.4,,0,,,M,,M,,,,M,,M,0,,5.1,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.10.8,2002-10-08 00:00:00,ON,2002,10,8,9,,5.6,,12.3,,0,,,M,,M,,,,M,,M,0,,9,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.10.9,2002-10-09 00:00:00,ON,2002,10,9,13.7,,9.9,,17.4,,0,,,M,,M,,,,M,,M,0,,4.3,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.10.10,2002-10-10 00:00:00,ON,2002,10,10,13.7,,9.9,,17.5,,0,,,M,,M,,,,M,,M,0,,4.3,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2002.10.11,2002-10-11 00:00:00,ON,2002,10,11,14.5,,12.3,,16.7,,0.2,,,M,,M,,,,M,,M,0,,3.5,,,,,
